datetime,username,content,Sentimen
2022-11-07 11:07:55+00:00,ayameqdi,"ngapa si lu suka ngomentarin penampilan orang kek anjir biarin kali orang mau pake apaan kan bisa ngasi saran baikbaik gtu gaperlu tiap ada yg ngomong mau pake ini pake itu langsung nyeplos ""jgn jelek pasti nanti"" iyh tau lu paling ngerti dah soal fashion",2
2022-11-06 12:18:43+00:00,hokkeboke,wibu jelek terobsesi kacamata fashion sense kek bapakbapak  thn kerjaannya ceramah terus tsundere rambut kek lumut belah tengah jelek emosian,2
2022-11-06 11:46:04+00:00,kochenglokal,cocok maaf tp cowok pd umumnya punya selera fashion thd cewe yg jelek,2
2022-11-05 23:54:08+00:00,PureeeMiyuu_,fashion taste miyuki tu beneran jelek anjir kalo dipikir pikir malah bagusan punya eijun,2
2022-11-04 15:15:46+00:00,nottrustanybody,lagian lo mau ngapain sih gada baju  gada baju mau fashion show lah wkwkwkwkkw prg kalo pikiran nya jelek mah jelek aja,2
2022-11-04 02:33:35+00:00,randhilicious,kalo lihat ecommerce kalo tiap lihat kategori fashion itu yg muncul erigo mulu tapi erigo buat kemejanya jelek karna pakai flannel bukan katun mendingan brand yg udah legend kaya rsch scrms endorse lah,2
2022-11-02 03:36:07+00:00,_pancong_balap_,cotton on ini overpriced bgt jing germasuk fast fashion yg jelek kenapa soalnya gw banyak bgt kaos dr cotton on dan mereka cpt bgt pudar warnanya cacaddd,2
2022-11-02 00:16:24+00:00,ahandayy,waduuh akutu orgnya jelek fashion sensenya mbaken wkwk kl aku pake setelan bgtu pasti pakenya kerudung yg gajauj dr krem deh,2
2022-10-28 11:32:31+00:00,johndoewar,secara estetik sih mmg wagu sprti berkebaya dipakein jilbab wardrobe tari di jilbabi ya mmg terlihat maksa pengen eksis duniawi tp ttp terlihat syari itu dlm ranah fashion tapi kalo cewek berjilbab natural yg tdk aneh mmg menambah kecantikan dan keanggunan kecuali yg jelek,2
2022-10-28 10:44:20+00:00,Vshs76205282,yang bilang pakai jedai pas pakek daster buat lo jelek mending coba deh ni jedai ni jedai high fashion jadi ragukan lagi sist jedaihighfashion,2
2022-12-30 08:58:56+00:00,KediriFess,hari ini ppkm sudah resmi dicabut cah tapi cah ada kebiasaan baru hasil dari produk pandemi selama  tahun ini yaitu masker sekarang masker sudah jadi bagian dari fashion banyak orang wdyt,1
2022-12-30 08:56:33+00:00,cshntttop,jika dia tidak melakukan musik dia akan menjual baju atau sesuatu yang masih berhubungan dengan fashion,1
2022-12-30 08:56:33+00:00,IksanTanada,barang jualan di toko sepatu seberang rumahku udah ketinggalan ga update lagi,2
2022-12-30 08:47:15+00:00,IksanTanada,saya menjual kaos kaki fashion cewek dengan potongan  hanya rp dapatkan segera di shopee  shopeeid,1
2022-12-30 08:47:15+00:00,venttroisans,kiblat fashion sekarang justru mengikuti fashion jaman dulu yang warnanya gonjreng potongan jadul dan norak banget,2
2022-12-30 08:42:16+00:00,venttroisans,pake alexandre christie model nya simple tapi bagus juga buat fashion,1
2022-12-30 08:38:43+00:00,Dim_0852,tuh dengerin yang fashion hidup nya suka misuhmisuh kasar ke member,2
2022-12-30 08:36:04+00:00,inilahdotcom,inilahrewind  sebuah aksi menampilkan gaya busana layaknya berjalan di runway fashion show didominasi anak muda itu tampil begitu nyentrik dengan pakaian khas colourfull dan berjalan di zebra cross yang terletak di kawasan dukuh atas jakpus,1
2022-12-30 08:36:04+00:00,inilahdotcom,dia ngikutin fashion siapasih norak banget,2
2022-12-30 08:13:22+00:00,PutriYusmah,"celana setelan pinggang tinggi fashion wanita celana lebar kaki celana lurus longgar versi
beli disini",1
2022-12-30 07:58:59+00:00,aapinkbm,bomi menyebut gaya fashionnya adalah fashion tetangga,2
2022-12-30 07:57:03+00:00,sseungji,ga nyesel aku menanti drama ini aakk ringan gitu baguss sukaa apalagi ini first time gue nonton drama berbau fashion pesan kecil yg dikasih tuh pursue your dream and never give uplt,1
2022-12-30 07:44:40+00:00,Deurafashion,"gamis remaja gamis wanita gamis lebaran gamis pesta gamis kerja amp setelan rok untuk ke kantor yg terbaru amp kekinian cek koleksi gamis deura amp setelan rok deura fashion yuk



deurafashion setelanrok gamisremaja",1
2022-12-30 07:40:31+00:00,laelaexol12,"sebenarnya kyungsoo itu lebih banyak foto ganteng yang imut menggemaskan banget kalau ganteng yang kamu maksud itu kayak nya yang macho begitu tanpa kiyowo dan menurutku ini sih lebih dari yang kamu maksud 
kyungsoo mah mau model rambut dan fashion apa aja tetap ganteng",2
2022-12-30 06:47:37+00:00,nu40076576,"nama produk ldk mahkota anak perempuan bando mahkota wanita korea fashion bando princess  bandana mahkota  mahkota ulang tahun
harga produk rp
harga diskon rp
tautan produk",1
2022-12-30 06:44:48+00:00,karteinim,gue ga suka sama doi di stranger things but kalo gue kesampingkan sifat bangsatnya her look her voice her aura her smile even her fashion sense really screams ryu garyeong,2
2022-12-30 06:39:36+00:00,cherylkleinn,"jam tangan kulit fashion untuk wanita jam tangan dial permata kuarsa kotak gratis  

link",1
2022-12-30 06:37:30+00:00,HyoDanceMachine,barubaru ini gaya fashion airport hyoyeon yang santai selalu menarik perhatian para netizen,1
2022-12-30 06:35:30+00:00,beautynesia_id,kompilasi momen fashion viral di indonesia tahun  dari citayam fashion week sampai tren warna,1
2022-12-30 06:35:30+00:00,beautynesia_id,kalo mau pergi minimal perhatiin fashion nya dong biar keliatan menarik ga kumel kaya baru bangun tidur gitu,2
2022-12-30 06:29:47+00:00,T5L1N,temen kuliah aku ada pinter banget fashion tapi asal kalian tahu semua bajunya thrift semua  always salut sama dia the epitome of 'looking expensive in a cheap way',1
2022-12-30 06:28:21+00:00,somejins_,in true liv fashion akhirnya gue beli nya maaf ya guys gue keliatannya kek pura nanya tapi beneran ini conya beda  harian gitu kok tadinya cuma mau beli,2
2022-12-30 06:26:08+00:00,fajar_rd8,"nama produk tote bag wanita bahan kanvas kuat tas selempang kanvas totebag tali sumbu totebag wanita fashion wanita
harga produk rp
harga diskon rp
tautan produk",1
2022-12-30 06:24:51+00:00,nu40076576,"nama produk qyara store fashion kemeja wanita polos crinkle kekinian kemeja polos crinkle ukuran jumbo mlxlxxl terlaris
harga produk rp
harga diskon rp
tautan produk",1
2022-12-30 06:22:55+00:00,gty_gt,bilang klo dia gatel gatel klo beli baju dipasar pdhl saat itu kita lagi gak ngomongin fashion atau apa yg berhubungan dgn baju,2
2022-12-30 06:20:41+00:00,WaydeeStore,jangan ragu pakai product fashion terkeren karya anak bangsasemua bisa kamu dapatin di waydeestore follow ya,1
2022-12-30 06:17:41+00:00,BestRecmnd4U,temukan dan dapatkan rok span rajut jumbo skirt knit premium korea style kerja kantor formal kekinian warna hitam putih navy coklat abu acara resmi ootd tutu casual fashion midi hanya rp  di shopee sekarang juga  shopeeid,1
2022-12-30 06:17:39+00:00,KrnjngFavorit,"rok span rajut jumbo skirt knit premium korea style kerja kantor formal kekinian warna hitam putih navy coklat abu acara resmi ootd tutu casual fashion midi 

rating  
cek diskon",1
2022-12-30 06:17:39+00:00,KrnjngFavorit,keliatan banget kalo mau pamer baju celana sepatu kaca mata jijik banget liatnya bikin mata sakit norak tau,2
2022-12-30 06:04:21+00:00,iyamrenzia,ya tergantung orangnya sih cinta laura dipakein baju gembel bolongsobek dekil juga orang liatnya itu fashion coba cewek twitter orang liatnya jadi gembel aja wkwk,2
2022-12-30 05:53:42+00:00,nandoongg,latar belakang dunia fashion kak mereka berempat sahabatan ada model fotografer designer dll terus dua orangnya soobin amp minho itu mantanan tapi masih ada rasa jadi main plot nya disitu sisanya banyak komedi ringan dari side character nya,2
2022-12-30 05:51:20+00:00,0xhanya_elfi,"nama produk cod promo cuci gudang bh bra kutang wanita dewasa uk   bra bh fashion busa sedang tanpa kawat  bh pakaian dalam wanita bh kutang termurah
harga produk rp
harga diskon rp
tautan produk",1
2022-12-30 05:46:14+00:00,Rcmndation4u,temukan dan dapatkan gudika bag   tas fashion branded ori selempang bahu cewek kekinian wanita import korea original terbaru bahan nilon anti air waterproof hanya rp  di shopee sekarang juga  shopeeid,1
2022-12-30 05:46:12+00:00,txtdronlineshop,"gudika bag   tas fashion branded ori selempang bahu cewek kekinian wanita import korea original terbaru bahan nilon anti air waterproof 

rating  
cek diskon",1
2022-12-30 05:30:32+00:00,anga_firmansyah,"kenapa sepatu basket dipake nongki pun masih keliatan match sama fashion casual
kenapa sepatu futsal kok nggak bisa",1
2022-12-30 05:03:39+00:00,maarsple,yg ku tau idols pada punya pilihan masing terus difoto dikirim ke fashion stylist buat konsultasi dan minta pendapat ya tapi banyak kok yg bener pilihan sendiri,1
2022-12-30 05:03:39+00:00,maarsple,baju baju sekarang tuh lucu lucu modelnya tapi karena fast fashion tea jadinya bahannya jelek jelek,2
2022-12-30 05:01:44+00:00,TokoTamz,terbaru c cincin wanita import fashion toko tamz aksesoris ready makassar seharga rp dapatkan produk ini hanya di shopee  shopeeid,1
2022-12-30 05:01:04+00:00,bellanisas,cek tas selempang bahu wanita corduroy import  tas slempang wanita fashion korea  tas pesta wanita terbaru import kekinian  tas korea  tas wanita murah tg dengan harga rp dapatkan di shopee sekarang,1
2022-12-30 04:59:46+00:00,elsatakbersayap,sumpah yaa airport fashion lyodra dan outfit lyodra pas gr tuh gak pernah gagal selalu simple tapi kece banget gue selalu suka lyly pake tas pink ini  mini skirt gemess dipake pas konser pun sebenernya tetep bagus,1
2022-12-30 04:59:37+00:00,bellanisas,cek baru  tas manajemen tas kecil wanita tinta biru fashion tas messenger bahu kasual dengan harga rp dapatkan di shopee sekarang,1
2022-12-30 04:58:37+00:00,gardameier,masih bingung sama siapa yang ngasih merk barang dagangan mereka dengan nama fashion,2
2022-12-30 04:58:06+00:00,PbM0524,aku buta fashion tapi aku tahu siapa pakai baju balenciaga koyak ni bukan sekadar buta tapi dah benak ke alam sebalik mata dah,2
2022-12-30 04:53:27+00:00,acexraine,ni aku yang kampung ke mmg baju ni yang burukbut srs questionwhy high brand designer suka buat baju yg looks cheap like sekali pandang org tk pikir pon baju tu mahal sense fashion apa ni can someone explain i really dont understand,2
2022-12-30 04:52:23+00:00,rrinuniverse,aku waktu sd suka main makeup tante sama adek sepupu suka main design baju dari kain sarung kain panjang selendang jilbab dsjdijadiin gaun ala trus sokan kek model dan fashion show,2
2022-12-30 04:49:08+00:00,sarahanwarr_,keknya si jo dan tae itu emang berbakat bikin greget orang di drama little women pun dia gak beda jauh sifatnya sama pas di penthouse,2
2022-12-30 04:34:01+00:00,Riyan_HW,"jual aneka fashion cowok yg keren"" amp harga terjangkau cek fb riyan hwbcd cumiklan iklan_rt ragambisnis iklanfree",1
2022-12-30 04:30:19+00:00,jcygull,tas selempang sling bag fashion motif kartun karakter hewan warna putih,1
2022-12-30 23:35:46+00:00,daviani_sendy,"pedagang kaki lima kuliner mulai meramaikan suasana
top pak wali",3
2022-12-30 23:28:50+00:00,iridocyclitys,"daridulu selalu punya impian kayak bapakbapak jepang yg satu ini solo traveling ngejelajah tempat baru naik minivankaravan sambil nyobain kuliner daerah situ

the road to red restaurant list semoga segera muncul di indo season nyaa",3
2022-12-30 23:11:52+00:00,BikinLaparMata,di takengon anda akan menikmati keindahan negeri di atas awan dan berwisata kuliner di daerah penghasil kopi nikmat,3
2022-12-30 23:10:13+00:00,InvesJamurJabon,ingin punya resto kuliner joeragangroup di bandung dibuka kemitraan amp investasi utk lokasi bdg join skrg,3
2022-12-30 22:40:11+00:00,InvesJamurJabon,investasi resto kuliner joeragan paling diminati saat ini prospektif dan potensial join,3
2022-12-30 20:40:10+00:00,InvesJamurJabon,ingin punya usaha kuliner paling potensial saat ini kami mengusung konsep kuliner sehathigienishalal amp nikmat,3
2022-12-30 20:15:57+00:00,FacktaWaw,tahukah anda kuliner orang sunda jawa barat sebanyak  persennya berbahan tumbuhtumbuhan natgeo,3
2022-12-30 19:06:39+00:00,nurlisaulfa,di malioboro tuh orang bukan bisnis kuliner  tp bisnis jualan tempat sewa buat dagang gak usah heran kalo makanan di sana rasanya zonk lha wong mereka emang gak niat jualan makanan hehehe mangkanya masaknya asalan  tobat dah pedagang modelan gitu,4
2022-12-30 18:47:00+00:00,ursunxine,ih sebenernya di gedung kuliner tu ada tpi kebanyakan jamet nongki disitu hft,4
2022-12-30 18:40:33+00:00,Imamthamyiz,kuliner tengah malam nasi lidah sapi dan karena enak baru kali ini bisa makan lidah sapi tanpa membayangkan bentuk lidah sapi yang asli,3
2022-12-30 17:59:51+00:00,punyaelnoel,"aku usul tapi sakdurung'e nyuwun ngapunten nek usul ku iki salah utowo kurang berkenan ide"" terkait beberapa kegiatan diatas menurutku wes cukup mewadahi mulai dari kuliner hingga ragam hiburan dan iku isoh bertambah ketika kegiatan iki wes berjalan",4
2022-12-30 17:52:37+00:00,redfoxnotes,coba kepoin akun darihaltekehalte banyak rekomendasi kuliner dekat stasiun krl mrt lrt dan halte transjak,3
2022-12-30 17:15:53+00:00,HanggaraSoesant,anw perform kan u dah jago keknya selain gadis motor u punya referensi musik dan jajanan yg saik bisa diexplore ga harus main musik u bs kek vj yg rekomen musik kalo kuliner juga ok tuh apalagi deyumyum mau cao kan itu sepengamatan owe ya,3
2022-12-30 16:54:55+00:00,armada_berita,pemko medan gelar street food festival di malam pergantian tahun sajikan  kuliner,3
2022-12-30 16:54:55+00:00,armada_berita,gelaran wisata kuliner yang digelar pemko medan kurang menarik karena makanan yang dijual rasanya kurang pas dilidahku,4
2022-12-30 16:29:45+00:00,fipun_,dari hi bisa ke blok m kalo ga hujan bisa mampir ke taman martha tiahahu jalan keliling melawai ke m bloc coba kuliner sekitar situ rekomendasinya cobain japanese foodramen futago yahaka dimsumgultik,3
2022-12-30 15:55:31+00:00,KabarBanten72,wisata kuliner kota serang banten cocok dinikmati saat tahun baru  ada nasi sumsum dan empal daging,3
2022-12-30 15:55:31+00:00,KabarBanten72,usaha warung makan susah susah gampang karena kalo makanan ga sering ga habis jadi rugi bandar,4
2022-12-30 15:50:50+00:00,zoelfick,ini salah satu menu kuliner paling diburu pengguna kereta api akhirakhir ini,3
2022-12-30 15:46:26+00:00,dmrsuka,cara memasak kupat tahu magelang  jakarta bogor depok tangerang bekasi kuliner foods vlog,3
2022-12-30 15:43:18+00:00,RumaJamurBDG,"olahan kuliner jamur lezat ini hanya bs anda nikmati di cafe amp resto ""rumah jamur"" kamisiap dilaunching april",3
2022-12-30 15:31:23+00:00,NRETWIT,monggo makan mie jowo   kuliner makan lampung palembang jambi bengkulu medan riau aceh batam media,3
2022-12-30 15:29:52+00:00,waktunamakan,momen benerserunya itu pada saat pandemic covid sudah mulai mereda dan akhirnya bisa keliling jalanjalan sekalian hunting kuliner lagi di makassar btw semua hasilnya sudah kushare juga di  yah,3
2022-12-30 15:29:52+00:00,waktunamakan,dalam usaha kuliner rasa paling utama kalo rasanya aja udah ga enak varian kurang menarik gimana mau banyak pelanggan,4
2022-12-30 15:11:56+00:00,noe_roelz,ada festival fish market launching pasar ikan bersih tp kayaknya pas itu masih anyep aja sampe kemudian  kayaknya ada gelaran festival fish market dengan topik ikan bakar khas kampung mandar kalau fish market sebelumnya fokus ke ikan segar kali ini fokusnya ke kuliner,3
2022-12-30 15:03:07+00:00,AboutTNG,jumat malam rasa akhir pekan warga memanfaatkan libur akhir tahun kulineran ke kawasan kuliner pasar lama,3
2022-12-30 14:57:16+00:00,najlaelchoir,se jompo itukah aku sampe jalan keliling mall teparrr bgtt dan ngebosenin  kaya dalam hati mending kuliner aja deh drpada ngemall wkwkwkwk,4
2022-12-30 14:45:12+00:00,adelz_faith,"menjajal kuliner amp jalan terbaru yang belum pernah gue rasakan sebelumnya bareng mz  di sekitar jakarta pusat ketahui lebih dalam daerah tempat tinggalmu guys
addmybeer",3
2022-12-30 14:33:28+00:00,FaktanyaGoogle,tahukah anda bahwa ada sekitar  restoran dan toko yang menyajikan kuliner indonesia di belanda,3
2022-12-30 14:33:28+00:00,FaktanyaGoogle,aku pernah coba makan di sana tapi menurutku rasanya kureng banget makanannya udah ga anget dan rasanya udah mau basi ,4
2022-12-30 14:33:28+00:00,fwueu,restoran makanan di jogja namanya aja bagus tapi pelayanannya kurang banget tempatnya bau sampah makanan udah mau basi masih disajiin,4
2022-12-30 14:01:47+00:00,fwueu,gang nikmat paling wajib kalo ke bdg ga jauh dr situ ada seroja bake tp in general cihapit bnyk kuliner sii terus warung kopi purnama enak buat nongkrong ato imah babaturan makanannya homy  ini mungkin membantu sorry i got excited lol,3
2022-12-30 14:01:09+00:00,McDonalds_Iran,dari dulu gw selalu ngebayangin kalo ke thailand bareng temen tuh pasti seruuu banget di sana juga pada murah dan super lucu barangnya kuliner oke banget dan pemandangan juga cakep phuket yg paling famous terus liat storynya acipa iri sangattt ingin sekali,3
